URL,Score,Keywords Found,type_page,description,headline,datePublished,dateModified,author,byline,excerpt,lang
https://www.bbc.co.uk/bitesize/guides/z3yjdp3/revision/1,25.44688385269122,gender-,webpage,"Learn about the United Nation's goal of achieving gender equality. BBC Bitesize Scotland Sustainability, Fourth Level CfE",Global gender equality - UN Sustainable Development Goal 5: Gender equality - 4th level Geography Revision - BBC Bitesize,,,,,"Learn about the United Nation's goal of achieving gender equality. BBC Bitesize Scotland Sustainability, Fourth Level CfE",en-GB
https://www.bbc.co.uk/bitesize/guides/zn6cg7h/revision/1,1,gender-,webpage,"Learn about the United Nation's commitment to improving health and access to healthcare. BBC Bitesize Scotland Sustainability, Fourth Level CfE.",Global health and wellbeing - UN Sustainable Development Goal 3: Good health and wellbeing - 4th level Geography Revision - BBC Bitesize,,,,,"Learn about the United Nation's commitment to improving health and access to healthcare. BBC Bitesize Scotland Sustainability, Fourth Level CfE.",en-GB
https://www.bbc.co.uk/bitesize/guides/zjkptrd/revision/1,1,gender-,webpage,"Learn about the United Nation Sustainable Development Goal of ending global hunger by 2030. BBC Bitesize Scotland Sustainability, Fourth Level CfE",Global hunger - UN Sustainable Development Goal 2: No hunger - 4th level Geography Revision - BBC Bitesize,,,,,"Learn about the United Nation Sustainable Development Goal of ending global hunger by 2030. BBC Bitesize Scotland Sustainability, Fourth Level CfE",en-GB
https://www.bbc.co.uk/bitesize/topics/zfb28hv/articles/z9293j6,8.312361213915619,gender-,webpage,There are many ways in which a French dictionary can help you with your studies. Find out more in this 4th level guide from BBC Bitesize. ,Using a French dictionary - 4th level French - BBC Bitesize,,,,,There are many ways in which a French dictionary can help you with your studies. Find out more in this 4th level guide from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/zygmdp3/articles/z2rnm39,1,gender-,webpage,"Infinitives are the basic form of a verb, before any changes for tense or people are made. Learn more about how they can be used in French in this guide from BBC Bitesize. ","Infinitives, modals and future tenses – 4th level French – BBC Bitesize",,,,,"Infinitives are the basic form of a verb, before any changes for tense or people are made. Learn more about how they can be used in French in this guide from BBC Bitesize.",en-GB
https://www.bbc.co.uk/bitesize/topics/zygmdp3/articles/ztkvhcw,1,gender-,webpage,"Learn more about how the infinitive can be used to talk about the future in French, in this guide from BBC Bitesize. ",The simple future tense – 4th level French – BBC Bitesize,,,,,"Learn more about how the infinitive can be used to talk about the future in French, in this guide from BBC Bitesize.",en-GB
https://www.bbc.co.uk/bitesize/topics/zygmdp3/articles/zhgp2v4,26.430256766134626,gender-,webpage,All French nouns have a grammatical gender - they are either masculine or feminine. Learn more about them in this 4th level guide from BBC Bitesize. ,Genders and articles - 4th level French - BBC Bitesize,,,,,All French nouns have a grammatical gender - they are either masculine or feminine. Learn more about them in this 4th level guide from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/zygmdp3/articles/zmcsxbk,1,gender-,webpage,"The present tense is used to give facts, to talk about what you do on a regular basis, and ‎to say what you are doing right now.‎ Learn how to use it in French in this guide from BBC Bitesize.",Present tense - 4th level French - BBC Bitesize,,,,,"The present tense is used to give facts, to talk about what you do on a regular basis, and ‎to say what you are doing right now.‎ Learn how to use it in French in this guide from BBC Bitesize.",en-GB
https://www.bbc.co.uk/bitesize/topics/zygmdp3/articles/z69ytrd,1,gender-,webpage,The perfect tense is used to talk about things that happened in the ‎past. Learn how to use the perfect tense in French in this guide from BBC Bitesize. ,Perfect tense – 4th level French – BBC Bitesize,,,,,The perfect tense is used to talk about things that happened in the ‎past. Learn how to use the perfect tense in French in this guide from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/guides/zjh2cqt/revision/1,8.317575295463211,gender-,webpage,Revise nouns and articles for National 5 Spanish with BBC Bitesize. Learn more about constructing sentences with nouns and definite and indefinite articles.,Nouns - Nouns and articles - National 5 Spanish Revision - BBC Bitesize,,,,,Revise nouns and articles for National 5 Spanish with BBC Bitesize. Learn more about constructing sentences with nouns and definite and indefinite articles.,en-GB
https://www.bbc.co.uk/bitesize/guides/z4xjbdm/revision/1,0.4254056193114364,gender-,webpage,Revise adverbs for National 5 Spanish with BBC Bitesize. Learn more about using adverbs to give more detail in speech and writing.,Adverbs - Adverbs - National 5 Spanish Revision - BBC Bitesize,,,,,Revise adverbs for National 5 Spanish with BBC Bitesize. Learn more about using adverbs to give more detail in speech and writing.,en-GB
https://www.bbc.co.uk/bitesize/topics/zrdsxbk/articles/zb4sxbk,1,gender-,webpage,The infinitive in Spanish is useful to talk about the future and about what you like and don't like doing. Learn how to use the infinitive in Spanish in this guide for students aged 11 to 14 from BBC Bitesize. ,The infinitive - 4th level Spanish - BBC Bitesize,,,,,The infinitive in Spanish is useful to talk about the future and about what you like and don't like doing. Learn how to use the infinitive in Spanish in this guide for students aged 11 to 14 from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/zrdsxbk/articles/zv4sxbk,35.11616309768261,gender-,webpage,Adjectives have to agree with the noun they are describing. Learn how to use adjectives in Spanish in this guide for students aged 11 to 14 from BBC Bitesize. ,Adjectives - 4th level Spanish - BBC Bitesize,,,,,Adjectives have to agree with the noun they are describing. Learn how to use adjectives in Spanish in this guide for students aged 11 to 14 from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/zgjt6g8/articles/zjchtrd,1.2341669373173108,gender-,webpage,Learn about the UN Sustainable Development Goals with BBC Bitesize Scotland social subjects guide for learners at Third Level in Scotland's CfE.,Scotland - Sustainability - UN Sustainable Development Goals  - BBC Bitesize,,,,,Learn about the UN Sustainable Development Goals with BBC Bitesize Scotland social subjects guide for learners at Third Level in Scotland's CfE.,en-GB
https://www.bbc.co.uk/bitesize/topics/zrdsxbk/articles/zwnwcmn,44.61548585216055,gender-,webpage,Every noun in Spanish has a gender and must have the correct article. Learn how to use gender and articles in Spanish in this guide for students aged 11 to 14 from BBC Bitesize. ,Genders and articles - 4th level Spanish - BBC Bitesize,,,,,Every noun in Spanish has a gender and must have the correct article. Learn how to use gender and articles in Spanish in this guide for students aged 11 to 14 from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/zrdsxbk/articles/zn3xwnb,1,gender-,webpage,Verbs in Spanish change according to who is speaking. Learn how to use the present tense in Spanish in this guide for students aged 11 to 14 from BBC Bitesize. ,The present tense - 4th level Spanish - BBC Bitesize,,,,,Verbs in Spanish change according to who is speaking. Learn how to use the present tense in Spanish in this guide for students aged 11 to 14 from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/zsb28hv/articles/z9w4vwx,62.918437025796656,gender-,webpage,"German has three genders: masculine, feminine and neuter. Learn how to use gender in German in this guide for students aged 11 to 14 from BBC Bitesize.",Genders and articles - 4th level German - BBC Bitesize,,,,,"German has three genders: masculine, feminine and neuter. Learn how to use gender in German in this guide for students aged 11 to 14 from BBC Bitesize.",en-GB
https://www.bbc.co.uk/bitesize/topics/zsb28hv/articles/zgdcydm,21.7349836184929,gender-,webpage,German adjectives change depending on where they are in the sentence. Learn how to use adjectives in German in this guide for students aged 11 to 14 from BBC Bitesize.,Adjectives - 4th level German - BBC Bitesize,,,,,German adjectives change depending on where they are in the sentence. Learn how to use adjectives in German in this guide for students aged 11 to 14 from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/guides/zgmpn39/revision/1,2.6755260243632337,non binary,webpage,How does a computer or phone store information using just electricity?,Storing numbers - Low-level operations and computer architecture - National 4 Computing Science Revision - BBC Bitesize,,,,,How does a computer or phone store information using just electricity?,en-GB
https://www.bbc.co.uk/bitesize/guides/zjx92sg/revision/1,1.591069330199765,gender-,webpage,Learn about marketing and how businesses identify gaps in the market to maximise opportunities with BBC Bitesize Higher Business Management.,What is market research? - Market research - Higher Business management Revision - BBC Bitesize,,,,,Learn about marketing and how businesses identify gaps in the market to maximise opportunities with BBC Bitesize Higher Business Management.,en-GB
https://www.bbc.co.uk/bitesize/topics/zrsd8hv/articles/z79bkhv,1.3533261930263,tranny,webpage,Dysga am ffoaduriaid gyda BBC Bitesize CA3 Dyniaethau Daearyddiaeth.,Ffoaduriaid - CA3 Dyniaethau Daearyddiaeth - BBC Bitesize,,,,,Dysga am ffoaduriaid gyda BBC Bitesize CA3 Dyniaethau Daearyddiaeth.,en-GB
https://www.bbc.co.uk/bitesize/guides/zd9bd6f/revision/1,1.2627450980392156,gender-,webpage,"Revise how factors, such as age, social class and gender influence how people vote, as part of Bitesize Higher Modern Studies",What factors influence voting behaviour? - Factors influencing voting behaviour - Higher Modern Studies Revision - BBC Bitesize,,,,,"Revise how factors, such as age, social class and gender influence how people vote, as part of Bitesize Higher Modern Studies",en-GB
https://www.bbc.co.uk/bitesize/topics/z7thvcw,1.526746381371932,gender-,webpage,"Higher Modern Studies Inequality learning resources for adults, children, parents and teachers.",Inequality - Higher Modern Studies - BBC Bitesize,,,,,"Higher Modern Studies Inequality learning resources for adults, children, parents and teachers.",en-GB
https://www.bbc.co.uk/bitesize/topics/zd2mn39,1.3446088794926003,gender-,webpage,"Higher Modern Studies Democracy in Scotland and the UK learning resources for adults, children, parents and teachers.",Democracy in Scotland and the UK - Higher Modern Studies - BBC Bitesize,,,,,"Higher Modern Studies Democracy in Scotland and the UK learning resources for adults, children, parents and teachers.",en-GB
https://www.bbc.co.uk/bitesize/guides/z7myxyc/revision/1,0.43170254403131114,gender-,webpage,Revise adverbs for Higher Spanish with BBC Bitesize. Learn more about using adverbs to give more detail in speech and writing.,Adverbs - Adverbs - Higher Spanish Revision - BBC Bitesize,,,,,Revise adverbs for Higher Spanish with BBC Bitesize. Learn more about using adverbs to give more detail in speech and writing.,en-GB
https://www.bbc.co.uk/bitesize/guides/zdwtwty/revision/1,5.286568353925867,gender-,webpage,Revise nouns and articles for Higher Spanish with BBC Bitesize. Learn more about constructing sentences with nouns and definite and indefinite articles.,Nouns - Nouns and articles - Higher Spanish Revision - BBC Bitesize,,,,,Revise nouns and articles for Higher Spanish with BBC Bitesize. Learn more about constructing sentences with nouns and definite and indefinite articles.,en-GB
https://www.bbc.co.uk/bitesize/topics/zvwtsbk/articles/zbcqjsg,1,gender-,webpage,"Explore measuring development using GNI per capita, the Human Development Index and literacy rates with BBC Bitesize Geography. For students aged 11 to 14.",Development - KS3 Geography - BBC Bitesize,,,,,"Explore measuring development using GNI per capita, the Human Development Index and literacy rates with BBC Bitesize Geography. For students aged 11 to 14.",en-GB
https://www.bbc.co.uk/bitesize/guides/zxcqycw/revision/1,4.052267486548809,gender-,webpage,Revise and learn about the themes of J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature (AQA).,An Inspector Calls - Themes Overview - Themes - AQA - GCSE English Literature Revision - AQA - BBC Bitesize,,,,,Revise and learn about the themes of J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature (AQA).,en-GB
https://www.bbc.co.uk/bitesize/guides/zwy9tyc/revision/1,4.0817562452687355,gender-,webpage,Revise and learn about the themes of J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature (Edexcel).,An Inspector Calls - Themes Overview - Themes - Edexcel - GCSE English Literature Revision - Edexcel - BBC Bitesize,,,,,Revise and learn about the themes of J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature (Edexcel).,en-GB
https://www.bbc.co.uk/bitesize/guides/zq38p39/revision/1,4.074468085106384,gender-,webpage,Revise and learn about the themes of J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature (Eduqas).,An Inspector Calls - Themes Overview - Themes - Eduqas - GCSE English Literature Revision - Eduqas - BBC Bitesize,,,,,Revise and learn about the themes of J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature (Eduqas).,en-GB
https://www.bbc.co.uk/bitesize/guides/z2gwsg8/revision/1,4.052267486548809,gender-,webpage,Revise and learn about the themes of J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature (OCR).,An Inspector Calls - Themes Overview - Themes - OCR - GCSE English Literature Revision - OCR - BBC Bitesize,,,,,Revise and learn about the themes of J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature (OCR).,en-GB
https://www.bbc.co.uk/bitesize/guides/z8scxsg/revision/1,4.059724349157734,gender-,webpage,Revise and learn about the themes of J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature.,An Inspector Calls - Themes Overview - Themes – WJEC - GCSE English Literature Revision - WJEC - BBC Bitesize,,,,,Revise and learn about the themes of J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature.,en-GB
https://www.bbc.co.uk/bitesize/guides/zt9239q/revision/1,4.024941543257989,gender-,webpage,"Revise and learn about the themes of J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature, for CCEA GCSE students.",An Inspector Calls - Themes Overview - Themes - CCEA - GCSE English Literature Revision - CCEA - BBC Bitesize,,,,,"Revise and learn about the themes of J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature, for CCEA GCSE students.",en-GB
https://www.bbc.co.uk/bitesize/topics/zppqp9q/articles/znfkxg8,1.524458769502838,gender-,webpage,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,Revise atomic structure and the periodic table  - BBC Bitesize,,,,,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/zhhjh4j/articles/znfkxg8,1.524458769502838,gender-,webpage,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,Revise atomic structure and the periodic table  - BBC Bitesize,,,,,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/zttwtcw/articles/znfkxg8,1.524458769502838,gender-,webpage,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,Revise atomic structure and the periodic table  - BBC Bitesize,,,,,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/zttwtcw/articles/znfkxg8,1.524458769502838,gender-,webpage,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,Revise atomic structure and the periodic table  - BBC Bitesize,,,,,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/zdgj6rd/articles/zpkp3qt,4.427194448014394,gender-,webpage,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize. ","GCSE Science podcasts - Inheritance, variation and evolution  - BBC Bitesize",,,,,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize.",en-GB
https://www.bbc.co.uk/bitesize/topics/z8bwxg8/articles/z9pk7v4,4.427194448014394,gender-,webpage,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize. ","GCSE Science podcasts - Inheritance, variation and evolution  - BBC Bitesize",,,,,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize.",en-GB
https://www.bbc.co.uk/bitesize/topics/zq42p9q/articles/znxhvj6,4.427194448014394,gender-,webpage,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize. ","GCSE Science podcasts - Inheritance, variation and evolution  - BBC Bitesize",,,,,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize.",en-GB
https://www.bbc.co.uk/bitesize/guides/z7ynmfr/revision/2,1.5625504439063762,gender-,webpage,Revise why and how clinical trials of vaccines and drugs are carried out with this BBC Bitesize Scotland guide to the SQA Higher Human Biology course.,Protocols for clinical trials - Clinical trials of vaccines and drugs - Higher Human Biology Revision - BBC Bitesize,,,,,Revise why and how clinical trials of vaccines and drugs are carried out with this BBC Bitesize Scotland guide to the SQA Higher Human Biology course.,en-GB
https://www.bbc.co.uk/bitesize/guides/zct7mnb/revision/1,1.1144883485309016,gender-,webpage,Revise the genetic and environmental causes of continuous and discontinuous variation. Study the difference between sexual and asexual reproduction.,Causes of variation - Variation – WJEC - GCSE Biology (Single Science) Revision - WJEC - BBC Bitesize,,,,,Revise the genetic and environmental causes of continuous and discontinuous variation. Study the difference between sexual and asexual reproduction.,en-GB
https://www.bbc.co.uk/bitesize/articles/zmchkmn,3.926057030481809,"trans community, transgender",webpage,,The LGBT icons you need to know about - BBC Bitesize,2019-05-13T11:33:20.151Z,2019-10-18T07:54:30.531Z,BBC Bitesize,BBC Bitesize,,en-GB
https://www.bbc.co.uk/bitesize/topics/z2swhv4,1.1968940654464781,gender-,webpage,"GCSE English Literature An Inspector Calls learning resources for adults, children, parents and teachers.",An Inspector Calls - GCSE English Literature - BBC Bitesize,,,,,"GCSE English Literature An Inspector Calls learning resources for adults, children, parents and teachers.",en-GB
https://www.bbc.co.uk/bitesize/topics/z4yk7v4/articles/z4h4jfr,21.54683590791195,gender-,webpage,Learn more about J. B. Priestley's An Inspector Calls in this GCSE podcast from BBC Bitesize. ,GCSE English Literature podcasts - An Inspector Calls - BBC Bitesize,,,,,Learn more about J. B. Priestley's An Inspector Calls in this GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/z4yk7v4/articles/zkqk7v4,1,gender-,webpage,Learn more about Frankenstein in this GCSE podcast from BBC Bitesize.  ,GCSE English Literature podcasts - Frankenstein - BBC Bitesize,,,,,Learn more about Frankenstein in this GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/z4yk7v4/articles/zv7v46f,3.983985784885335,gender-,webpage,Learn more about Willy Russell's Blood Brothers in this GCSE podcast from BBC Bitesize. ,GCSE English Literature podcasts - Blood Brothers - BBC Bitesize,,,,,Learn more about Willy Russell's Blood Brothers in this GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/zcf9qyc/articles/zpwsg2p,21.54679949958107,gender-,webpage,Learn more about J. B. Priestley's An Inspector Calls in this GCSE podcast from BBC Bitesize. ,GCSE English Literature podcasts - An Inspector Calls - BBC Bitesize,,,,,Learn more about J. B. Priestley's An Inspector Calls in this GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/z8mrqty,1.1995503091624509,gender-,webpage,"GCSE English Literature An Inspector Calls learning resources for adults, children, parents and teachers.",An Inspector Calls - GCSE English Literature - BBC Bitesize,,,,,"GCSE English Literature An Inspector Calls learning resources for adults, children, parents and teachers.",en-GB
https://www.bbc.co.uk/bitesize/topics/zqxc7hv,1.1988795518207283,gender-,webpage,"GCSE English Literature An Inspector Calls learning resources for adults, children, parents and teachers.",An Inspector Calls - GCSE English Literature - BBC Bitesize,,,,,"GCSE English Literature An Inspector Calls learning resources for adults, children, parents and teachers.",en-GB
https://www.bbc.co.uk/bitesize/topics/z87bwxs,1.125916870415648,gender-,webpage,"GCSE English Literature An Inspector Calls learning resources for adults, children, parents and teachers.",An Inspector Calls - GCSE English Literature - BBC Bitesize,,,,,"GCSE English Literature An Inspector Calls learning resources for adults, children, parents and teachers.",en-GB
https://www.bbc.co.uk/bitesize/topics/zxrdcj6,1.2630434782608695,gender-,webpage,"GCSE English Literature Juno and the Paycock learning resources for adults, children, parents and teachers.",Juno and the Paycock - GCSE English Literature - BBC Bitesize,,,,,"GCSE English Literature Juno and the Paycock learning resources for adults, children, parents and teachers.",en-GB
https://www.bbc.co.uk/bitesize/topics/zxrdcj6,1.2630434782608695,gender-,webpage,"GCSE English Literature Juno and the Paycock learning resources for adults, children, parents and teachers.",Juno and the Paycock - GCSE English Literature - BBC Bitesize,,,,,"GCSE English Literature Juno and the Paycock learning resources for adults, children, parents and teachers.",en-GB
https://www.bbc.co.uk/bitesize/topics/z87bwxs,1.125916870415648,gender-,webpage,"GCSE English Literature An Inspector Calls learning resources for adults, children, parents and teachers.",An Inspector Calls - GCSE English Literature - BBC Bitesize,,,,,"GCSE English Literature An Inspector Calls learning resources for adults, children, parents and teachers.",en-GB
https://www.bbc.co.uk/bitesize/topics/zpr639q,1.1995503091624509,gender-,webpage,"GCSE English Literature An Inspector Calls learning resources for adults, children, parents and teachers.",An Inspector Calls - GCSE English Literature - BBC Bitesize,,,,,"GCSE English Literature An Inspector Calls learning resources for adults, children, parents and teachers.",en-GB
https://www.bbc.co.uk/bitesize/topics/z9v8239/articles/zfqycxs,21.546867110397063,gender-,webpage,Learn more about J. B. Priestley's An Inspector Calls in this GCSE podcast from BBC Bitesize. ,GCSE English Literature podcasts - An Inspector Calls - BBC Bitesize,,,,,Learn more about J. B. Priestley's An Inspector Calls in this GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/z9v8239/articles/zqb7h4j,3.983985784885335,gender-,webpage,Learn more about Willy Russell's Blood Brothers in this GCSE podcast from BBC Bitesize. ,GCSE English Literature podcasts - Blood Brothers - BBC Bitesize,,,,,Learn more about Willy Russell's Blood Brothers in this GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/zqt9mnb,1.1975514746800222,gender-,webpage,"GCSE English Literature An Inspector Calls learning resources for adults, children, parents and teachers.",An Inspector Calls - GCSE English Literature - BBC Bitesize,,,,,"GCSE English Literature An Inspector Calls learning resources for adults, children, parents and teachers.",en-GB
https://www.bbc.co.uk/bitesize/topics/zxdtywx/articles/zfkp3qt,4.428271758208828,gender-,webpage,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize. ","GCSE Science podcasts - Inheritance, variation and evolution  - BBC Bitesize",,,,,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize.",en-GB
https://www.bbc.co.uk/bitesize/topics/zxdtywx/articles/znfkxg8,1.5244994581027893,gender-,webpage,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,Revise atomic structure and the periodic table  - BBC Bitesize,,,,,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/z79mnk7/articles/znfkxg8,1.5244994581027893,gender-,webpage,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,Revise atomic structure and the periodic table  - BBC Bitesize,,,,,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/z79mnk7/articles/zdh9qyc,4.428271758208828,gender-,webpage,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize. ","GCSE Science podcasts - Inheritance, variation and evolution  - BBC Bitesize",,,,,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize.",en-GB
https://www.bbc.co.uk/bitesize/topics/ztjp3qt/articles/znfkxg8,1.5244994581027893,gender-,webpage,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,Revise atomic structure and the periodic table  - BBC Bitesize,,,,,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/ztjp3qt/articles/z46cwsg,4.428271758208828,gender-,webpage,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize. ","GCSE Science podcasts - Inheritance, variation and evolution  - BBC Bitesize",,,,,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize.",en-GB
https://www.bbc.co.uk/bitesize/topics/zm86fdm/articles/znfkxg8,1.5244994581027893,gender-,webpage,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,Revise atomic structure and the periodic table  - BBC Bitesize,,,,,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/zm86fdm/articles/zbxrdnb,4.428271758208828,gender-,webpage,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize. ","GCSE Science podcasts - Inheritance, variation and evolution  - BBC Bitesize",,,,,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize.",en-GB
https://www.bbc.co.uk/bitesize/topics/z2kxs82/articles/znfkxg8,1.5244994581027893,gender-,webpage,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,Revise atomic structure and the periodic table  - BBC Bitesize,,,,,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/z2kxs82/articles/znfkxg8,1.5244994581027893,gender-,webpage,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,Revise atomic structure and the periodic table  - BBC Bitesize,,,,,Learn everything you need to know about atomic structure and the periodic table in this science GCSE podcast from BBC Bitesize.,en-GB
https://www.bbc.co.uk/bitesize/topics/z2kxs82/articles/zbmg8p3,4.428271758208828,gender-,webpage,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize. ","GCSE Science podcasts - Inheritance, variation and evolution  - BBC Bitesize",,,,,"Learn more about inheritance, variation and evolution in this GCSE podcast from BBC Bitesize.",en-GB
https://www.bbc.co.uk/bitesize/guides/z92s82p/revision/2,1,gender-,webpage,Take a look at a sample exam question and answers for J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature (AQA).,An Inspector Calls - Analysing the extract - Sample exam question - AQA - GCSE English Literature Revision - AQA - BBC Bitesize,,,,,Take a look at a sample exam question and answers for J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature (AQA).,en-GB
https://www.bbc.co.uk/bitesize/topics/z9r86rd/articles/zsbgjfr,5.628200864649152,gender-,webpage,Take quizzes and revise the themes in Shakespeare's play 'The Merchant of Venice' for your GCSE English Literature exam.,Themes in 'The Merchant of Venice' by William Shakespeare - BBC Bitesize,,,,,Take quizzes and revise the themes in Shakespeare's play 'The Merchant of Venice' for your GCSE English Literature exam.,en-GB
https://www.bbc.co.uk/bitesize/guides/z38xg82/revision/2,1,gender-,webpage,Take a look at a sample exam question and answers for J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature (Edexcel).,An Inspector Calls - Analysing the extract - Sample exam question - Edexcel - GCSE English Literature Revision - Edexcel - BBC Bitesize,,,,,Take a look at a sample exam question and answers for J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature (Edexcel).,en-GB
https://www.bbc.co.uk/bitesize/guides/zcqp9qt/revision/2,1,gender-,webpage,Take a look at a sample exam question and answers for J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature (OCR).,An Inspector Calls - Analysing the extract - Sample exam question - OCR - GCSE English Literature Revision - OCR - BBC Bitesize,,,,,Take a look at a sample exam question and answers for J B Priestley's An Inspector Calls with BBC Bitesize GCSE English Literature (OCR).,en-GB
https://www.bbc.co.uk/bitesize/topics/zypv8p3/articles/zjh3khv,5.627804780611226,gender-,webpage,Take quizzes and revise the themes in Shakespeare's play 'The Merchant of Venice' for your GCSE English Literature exam.,Themes in 'The Merchant of Venice' by William Shakespeare - BBC Bitesize,,,,,Take quizzes and revise the themes in Shakespeare's play 'The Merchant of Venice' for your GCSE English Literature exam.,en-GB
https://www.bbc.co.uk/bitesize/topics/zrb9mbk/articles/z6sf9ty,5.627804780611226,gender-,webpage,Take quizzes and revise the themes in Shakespeare's play 'The Merchant of Venice' for your GCSE English Literature exam.,Themes in 'The Merchant of Venice' by William Shakespeare - BBC Bitesize,,,,,Take quizzes and revise the themes in Shakespeare's play 'The Merchant of Venice' for your GCSE English Literature exam.,en-GB
https://www.bbc.co.uk/bitesize/topics/zshykhv/articles/zhyv8p3,5.628101922693101,gender-,webpage,Take quizzes and revise the themes in Shakespeare's play 'The Merchant of Venice' for your GCSE English Literature exam.,Themes in 'The Merchant of Venice' by William Shakespeare - BBC Bitesize,,,,,Take quizzes and revise the themes in Shakespeare's play 'The Merchant of Venice' for your GCSE English Literature exam.,en-GB
