Score,URL,
1.000000,https://www.bbc.co.uk/news/articles/cm2vejejrk7o,
1.000000,https://www.bbc.co.uk/news/england/london?page=3,
1.000000,https://www.bbc.co.uk/news/england/london,
1.000000,https://www.bbc.co.uk/news/england/london?page=1,
1.000000,https://www.bbc.co.uk/news/england/london,
1.000000,https://www.bbc.co.uk/news/10628323,
1.000000,https://www.bbc.co.uk/news/england/london,
1.000000,https://www.bbc.co.uk/news/articles/cp08467m0zzo,
1.000000,https://www.bbc.co.uk/news/20039682,
1.000000,https://www.bbc.co.uk/news/england/london?page=5,
1.000000,https://www.bbc.co.uk/news/regions,
1.000000,https://www.bbc.co.uk/news/help-41670342,
1.000000,https://www.bbc.co.uk/news/england/london?page=4,
1.000000,https://www.bbc.co.uk/news/uk-12277638,
1.000000,https://www.bbc.co.uk/news/help-41670342,
1.000000,https://www.bbc.co.uk/news/articles/c627zp5d0qeo.amp,
1.000000,https://www.bbc.co.uk/news/articles/c627zp5d0qeo,
1.000000,https://www.bbc.co.uk/news/england/london?page=42,
1.000000,https://www.bbc.co.uk/news/articles/c627zp5d0qeo,
1.000000,https://www.bbc.co.uk/news/articles/c627zp5d0qeo#global-navigation-more-menu,
1.000000,https://www.bbc.co.uk/news/articles/c627zp5d0qeo#global-navigation-more-menu,
1.000000,https://www.bbc.co.uk/news/articles/c627zp5d0qeo#product-navigation-menu,
1.000000,https://www.bbc.co.uk/news/england/london?page=6,
1.000000,https://www.bbc.co.uk/news/articles/c627zp5d0qeo#more-menu-button,
1.000000,https://www.bbc.co.uk/news/topics/c1vw6q14rzqt,
1.000000,https://www.bbc.co.uk/news/england/london?page=2,
1.000000,https://www.bbc.co.uk/news/politics,
1.000000,https://www.bbc.co.uk/news/articles/c627zp5d0qeo#product-navigation-more-menu,
1.000000,https://www.bbc.co.uk/news/articles/c627zp5d0qeo#main-heading,
1.000000,https://www.bbc.co.uk/news/science_and_environment,
1.000000,https://www.bbc.co.uk/news/world,
2.000000,https://www.bbc.co.uk/news/education,
1.000000,https://www.bbc.co.uk/news/newsbeat,
1.000000,https://www.bbc.co.uk/news/bbcindepth,
1.000000,https://www.bbc.co.uk/news/topics/c2vdnvdg6xxt,
1.000000,https://www.bbc.co.uk/news/in_pictures,
1.000000,https://www.bbc.co.uk/news/topics/cmj34zmwm1zt,
1.000000,https://www.bbc.co.uk/news/disability,
1.000000,https://www.bbc.co.uk/news/technology,
1.000000,https://www.bbc.co.uk/news/regions,
1.000000,https://www.bbc.co.uk/news/reality_check,
1.000000,https://www.bbc.co.uk/news/articles/czenn548x1no,
1.000000,https://www.bbc.co.uk/news/topics/ck7rdz4n8y7t,
1.000000,https://www.bbc.co.uk/news/articles/c2k0qlpjgk2o,
1.000000,https://www.bbc.co.uk/news/england,
1.000000,https://www.bbc.co.uk/news/topics/cdn7z85165xt,
1.000000,https://www.bbc.co.uk/news/articles/czenn548x1no,
1.000000,https://www.bbc.co.uk/news/business,
1.000000,https://www.bbc.co.uk/news/articles/c2k0qlpjgk2o,
1.000000,https://www.bbc.co.uk/news/england/derbyshire,
2.000000,https://www.bbc.co.uk/news/uk,
1.000000,https://www.bbc.co.uk/news/articles/crl3jkjxp75o,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
1.000000,https://www.bbc.co.uk/news/articles/c5y46713z21o,
1.000000,https://www.bbc.co.uk/news/articles/cr7nxe8nz3lo,
1.000000,https://www.bbc.co.uk/news/uk-12277638,
1.000000,https://www.bbc.co.uk/news/articles/c9wr2lqp084o,
1.000000,https://www.bbc.co.uk/news/articles/c70883g2kzno,
1.000000,https://www.bbc.co.uk/news/articles/cj0rmjdnzndo,
1.000000,https://www.bbc.co.uk/news/articles/c8dq95d29jyo,
1.000000,https://www.bbc.co.uk/news/entertainment_and_arts,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
1.000000,https://www.bbc.co.uk/news/articles/c8dq6q0m862o,
1.000000,https://www.bbc.co.uk/news/articles/cn4xjl37n4po,
1.000000,https://www.bbc.co.uk/news/articles/c5y86vv0wneo,
1.000000,https://www.bbc.co.uk/news/articles/c0rnze9e1jyo,
1.000000,https://www.bbc.co.uk/news/articles/cn08qdjwkkqo,
1.000000,https://www.bbc.co.uk/news/articles/c627zp5d0qeo,
1.000000,https://www.bbc.co.uk/news/articles/c1wqpjqzv9vo,
1.000000,https://www.bbc.co.uk/news/articles/c2k0qlpjgk2o,
1.000000,https://www.bbc.co.uk/news/business-43912327,
1.000000,https://www.bbc.co.uk/news/articles/c89xew5nvx5o,
1.000000,https://www.bbc.co.uk/news/20039682,
1.000000,https://www.bbc.co.uk/news/10628994,
1.000000,https://www.bbc.co.uk/news/10628323,
1.000000,https://www.bbc.co.uk/news/help-50068132,
1.000000,https://www.bbc.co.uk/news/regions,
1.000000,https://www.bbc.co.uk/news/help-41670342,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe#global-navigation-more-menu,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/topics/c2vdnvdg6xxt,
1.000000,https://www.bbc.co.uk/news/world/europe#more-menu-button,
1.000000,https://www.bbc.co.uk/news/topics/c1vw6q14rzqt,
2.000000,https://www.bbc.co.uk/news/uk,
1.000000,https://www.bbc.co.uk/news/business,
1.000000,https://www.bbc.co.uk/news/world,
1.000000,https://www.bbc.co.uk/news/topics/cmj34zmwm1zt,
1.000000,https://www.bbc.co.uk/news/world/europe#product-navigation-more-menu,
1.000000,https://www.bbc.co.uk/news/world/europe#product-navigation-menu,
1.000000,https://www.bbc.co.uk/news/bbcindepth,
1.000000,https://www.bbc.co.uk/news/technology,
1.000000,https://www.bbc.co.uk/news/entertainment_and_arts,
1.000000,https://www.bbc.co.uk/news/in_pictures,
1.000000,https://www.bbc.co.uk/news/newsbeat,
1.000000,https://www.bbc.co.uk/news/reality_check,
2.000000,https://www.bbc.co.uk/news/education,
1.000000,https://www.bbc.co.uk/news/disability,
1.000000,https://www.bbc.co.uk/news/world,
1.000000,https://www.bbc.co.uk/news/science_and_environment,
1.000000,https://www.bbc.co.uk/news/world/africa,
1.000000,https://www.bbc.co.uk/news/world/europe#main-heading,
1.000000,https://www.bbc.co.uk/news/world/latin_america,
1.000000,https://www.bbc.co.uk/news/world/middle_east,
1.000000,https://www.bbc.co.uk/news/world/us_and_canada,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
1.000000,https://www.bbc.co.uk/news/my,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/cy8ynm4njrlo,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/c5ygejxej28o,
1.000000,https://www.bbc.co.uk/news/world/australia,
1.000000,https://www.bbc.co.uk/news/articles/cq5l49j6xw4o,
1.000000,https://www.bbc.co.uk/news/world,
1.000000,https://www.bbc.co.uk/news/articles/ckgxr0092nzo,
1.000000,https://www.bbc.co.uk/news/articles/cwyx04pmnrgo,
1.000000,https://www.bbc.co.uk/news/world/asia,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/cn4xjj4xde3o,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/cy9qv79n40zo,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/czr3nzgnzyko,
1.000000,https://www.bbc.co.uk/news/articles/cgkxgd4rkexo,
1.000000,https://www.bbc.co.uk/news/world,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/cy7kxn6p878o,
1.000000,https://www.bbc.co.uk/news/world,
1.000000,https://www.bbc.co.uk/news/articles/cj30nm7pp67o,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world,
1.000000,https://www.bbc.co.uk/news/articles/c1elzzz6g0lo,
1.000000,https://www.bbc.co.uk/news/videos/c205ne4e176o,
1.000000,https://www.bbc.co.uk/news/videos/cx2ww133w87o,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/cvg6eeg87lqo,
1.000000,https://www.bbc.co.uk/news/videos/cpq9zv554ypo,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/c8dq6q0m862o,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/c2ldkg59j15o,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
1.000000,https://www.bbc.co.uk/news/articles/cy8ynm4njrlo,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/videos/c07ggrnxx45o,
1.000000,https://www.bbc.co.uk/news/articles/c3wed2egp4vo,
1.000000,https://www.bbc.co.uk/news/videos/c205ne4e176o,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/c1mrg5gvj0go,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/cewxdx7j00ro,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/ckgxr0092nzo,
1.000000,https://www.bbc.co.uk/news/articles/cwyx04pmnrgo,
1.000000,https://www.bbc.co.uk/news/articles/cly25y32x0no,
1.000000,https://www.bbc.co.uk/news/world/europe/guernsey,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world,
1.000000,https://www.bbc.co.uk/news/articles/c5ygejxej28o,
1.000000,https://www.bbc.co.uk/news/articles/cn0xw05k7z1o,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/england,
1.000000,https://www.bbc.co.uk/news/articles/cp31yj8wqqno,
1.000000,https://www.bbc.co.uk/news/articles/cy7k074nk4yo,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/cy9qv79n40zo,
1.000000,https://www.bbc.co.uk/news/articles/cm2l5207nnjo,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/cx27wp35j5jo,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/c1j0x62eg73o,
1.000000,https://www.bbc.co.uk/news/articles/cwypgq2gp0po,
1.000000,https://www.bbc.co.uk/news/articles/c30nqgj2v9yo,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/articles/cly41x7eg71o,
1.000000,https://www.bbc.co.uk/news/articles/cgkxgd4rkexo,
1.000000,https://www.bbc.co.uk/news/world/europe?page=1,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe?page=3,
1.000000,https://www.bbc.co.uk/news/world/europe?page=42,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/10628323,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/world/europe?page=2,
1.000000,https://www.bbc.co.uk/news/20039682,
1.000000,https://www.bbc.co.uk/news/world/europe?page=5,
1.000000,https://www.bbc.co.uk/news/help-41670342,
1.000000,https://www.bbc.co.uk/news/regions,
1.000000,https://www.bbc.co.uk/news/help-41670342,
1.000000,https://www.bbc.co.uk/news/world,
1.000000,https://www.bbc.co.uk/news/articles/cn4xw3mmxwpo,
1.000000,https://www.bbc.co.uk/news/articles/cx2y5zj0g0ko.amp,
1.000000,https://www.bbc.co.uk/news/articles/cx2y5zj0g0ko,
1.000000,https://www.bbc.co.uk/news/articles/cx2y5zj0g0ko#more-menu-button,
1.000000,https://www.bbc.co.uk/news/articles/cp08467m0zzo,
1.000000,https://www.bbc.co.uk/news/articles/cx2y5zj0g0ko#main-heading,
1.000000,https://www.bbc.co.uk/news/articles/cx2y5zj0g0ko#product-navigation-menu,
1.000000,https://www.bbc.co.uk/news/world/europe?page=6,
1.000000,https://www.bbc.co.uk/news/topics/cmj34zmwm1zt,
1.000000,https://www.bbc.co.uk/news/articles/cx2y5zj0g0ko#global-navigation-more-menu,
1.000000,https://www.bbc.co.uk/news/topics/c1vw6q14rzqt,
1.000000,https://www.bbc.co.uk/news/articles/cx2y5zj0g0ko#global-navigation-more-menu,
1.000000,https://www.bbc.co.uk/news/articles/cx2y5zj0g0ko,
2.000000,https://www.bbc.co.uk/news/uk,
1.000000,https://www.bbc.co.uk/news/world/europe?page=2,
1.000000,https://www.bbc.co.uk/news/business,
1.000000,https://www.bbc.co.uk/news/topics/c2vdnvdg6xxt,
1.000000,https://www.bbc.co.uk/news/bbcindepth,
1.000000,https://www.bbc.co.uk/news/world/europe?page=4,
1.000000,https://www.bbc.co.uk/news/articles/cx2y5zj0g0ko#product-navigation-more-menu,
1.000000,https://www.bbc.co.uk/news/world,
1.000000,https://www.bbc.co.uk/news/disability,
1.000000,https://www.bbc.co.uk/news/technology,
1.000000,https://www.bbc.co.uk/news/science_and_environment,
2.000000,https://www.bbc.co.uk/news/education,
1.000000,https://www.bbc.co.uk/news/in_pictures,
1.000000,https://www.bbc.co.uk/news/entertainment_and_arts,
1.000000,https://www.bbc.co.uk/news/politics,
2.000000,https://www.bbc.co.uk/news/wales/mid_wales,
2.000000,https://www.bbc.co.uk/news/wales/north_east_wales,
2.000000,https://www.bbc.co.uk/news/wales/north_west_wales,
2.000000,https://www.bbc.co.uk/news/wales/wales_politics,
2.000000,https://www.bbc.co.uk/news/wales,
2.000000,https://www.bbc.co.uk/news/wales/south_east_wales,
1.000000,https://www.bbc.co.uk/news/reality_check,
1.000000,https://www.bbc.co.uk/news/articles/cp8x4jn7pr5o,
2.000000,https://www.bbc.co.uk/news/wales/south_west_wales,
1.000000,https://www.bbc.co.uk/news/newsbeat,
2.000000,https://www.bbc.co.uk/news/topics/c40rjmqdl7zt,
2.000000,https://www.bbc.co.uk/news/uk-wales-64164011,
1.000000,https://www.bbc.co.uk/news/topics/c52ew8q50z2t,
1.000000,https://www.bbc.co.uk/news/topics/c269019ryemt,
1.000000,https://www.bbc.co.uk/news/uk-wales-60303321,
2.000000,https://www.bbc.co.uk/news/uk-wales-65778852,
2.000000,https://www.bbc.co.uk/news/topics/cp7r8vgln2wt,
2.000000,https://www.bbc.co.uk/news/wales,
1.000000,https://www.bbc.co.uk/news/uk-wales-54542409,
2.000000,https://www.bbc.co.uk/news/topics/clm1wxp53npt,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
1.000000,https://www.bbc.co.uk/news/articles/crl3jkjxp75o,
1.000000,https://www.bbc.co.uk/news/articles/c70883g2kzno,
1.000000,https://www.bbc.co.uk/news/articles/cr7nxe8nz3lo,
1.000000,https://www.bbc.co.uk/news/articles/cn4xjl37n4po,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
1.000000,https://www.bbc.co.uk/news/articles/c8dq95d29jyo,
1.000000,https://www.bbc.co.uk/news/articles/c5y46713z21o,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
1.000000,https://www.bbc.co.uk/news/articles/c627zp5d0qeo,
2.000000,https://www.bbc.co.uk/news/articles/c4nnp159nx9o,
1.000000,https://www.bbc.co.uk/news/articles/c5y86vv0wneo,
1.000000,https://www.bbc.co.uk/news/articles/c1wqpjqzv9vo,
1.000000,https://www.bbc.co.uk/news/articles/c8dq6q0m862o,
1.000000,https://www.bbc.co.uk/news/articles/cn08qdjwkkqo,
1.000000,https://www.bbc.co.uk/news/articles/cj0rmjdnzndo,
1.000000,https://www.bbc.co.uk/news/10628994,
1.000000,https://www.bbc.co.uk/news/help-50068132,
1.000000,https://www.bbc.co.uk/news/20039682,
1.000000,https://www.bbc.co.uk/news/regions,
1.000000,https://www.bbc.co.uk/news/articles/c0rnze9e1jyo,
1.000000,https://www.bbc.co.uk/news/articles/c89xew5nvx5o,
1.000000,https://www.bbc.co.uk/news/help-41670342,
1.000000,https://www.bbc.co.uk/news/articles/c9wr2lqp084o,
1.000000,https://www.bbc.co.uk/news/bbcindepth,
1.000000,https://www.bbc.co.uk/news/topics/c2vdnvdg6xxt,
1.000000,https://www.bbc.co.uk/news/topics/cmj34zmwm1zt,
1.000000,https://www.bbc.co.uk/news/topics/c1vw6q14rzqt,
1.000000,https://www.bbc.co.uk/news/entertainment_and_arts,
1.000000,https://www.bbc.co.uk/news/10628323,
1.000000,https://www.bbc.co.uk/news/technology,
1.000000,https://www.bbc.co.uk/news/science_and_environment,
1.000000,https://www.bbc.co.uk/news/world,
1.000000,https://www.bbc.co.uk/news/newsbeat,
1.000000,https://www.bbc.co.uk/news/business,
1.000000,https://www.bbc.co.uk/news/politics,
2.000000,https://www.bbc.co.uk/news/uk,
1.000000,https://www.bbc.co.uk/news/reality_check,
1.000000,https://www.bbc.co.uk/news/disability,
1.000000,https://www.bbc.co.uk/news/in_pictures,
1.000000,https://www.bbc.co.uk/news/northern_ireland,
1.000000,https://www.bbc.co.uk/news/regions,
2.000000,https://www.bbc.co.uk/news/wales,
1.000000,https://www.bbc.co.uk/news/world/europe/guernsey,
1.000000,https://www.bbc.co.uk/news/topics/cvrkv4xr81qt,
1.000000,https://www.bbc.co.uk/news/explainers-61782866,
1.000000,https://www.bbc.co.uk/news/world/europe/jersey,
2.000000,https://www.bbc.co.uk/news/uk,
1.000000,https://www.bbc.co.uk/news/england,
1.000000,https://www.bbc.co.uk/news/articles/c62dyzwze0do,
1.000000,https://www.bbc.co.uk/news/articles/c0rn577yrpno,
1.000000,https://www.bbc.co.uk/news/articles/czrmme1d6gvo,
1.000000,https://www.bbc.co.uk/news/articles/c791z8vg0vxo,
1.000000,https://www.bbc.co.uk/news/topics/c8z2y35z84rt,
1.000000,https://www.bbc.co.uk/news/scotland,
1.000000,https://www.bbc.co.uk/news/topics/c302m85qe1vt,
1.000000,https://www.bbc.co.uk/news/uk-53699511,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
1.000000,https://www.bbc.co.uk/news/articles/c5y46713z21o,
1.000000,https://www.bbc.co.uk/news/articles/c0rnqdnn0jpo,
1.000000,https://www.bbc.co.uk/news/articles/crl3jkjxp75o,
1.000000,https://www.bbc.co.uk/news/articles/cr7nxe8nz3lo,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
2.000000,https://www.bbc.co.uk/news/education,
1.000000,https://www.bbc.co.uk/news/articles/c9wr2lqp084o,
1.000000,https://www.bbc.co.uk/news/articles/c8dq95d29jyo,
1.000000,https://www.bbc.co.uk/news/articles/cn4xjl37n4po,
1.000000,https://www.bbc.co.uk/news/articles/c5y86vv0wneo,
1.000000,https://www.bbc.co.uk/news/articles/cj0rmjdnzndo,
1.000000,https://www.bbc.co.uk/news/topics/cg41ylwvxmdt,
1.000000,https://www.bbc.co.uk/news/articles/c8dq6q0m862o,
1.000000,https://www.bbc.co.uk/news/articles/c627zp5d0qeo,
1.000000,https://www.bbc.co.uk/news/articles/cwyd47510gyo,
1.000000,https://www.bbc.co.uk/news/articles/c1wqpjqzv9vo,
1.000000,https://www.bbc.co.uk/news/world/europe/isle_of_man,
1.000000,https://www.bbc.co.uk/news/articles/c70883g2kzno,
1.000000,https://www.bbc.co.uk/news/10628994,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
1.000000,https://www.bbc.co.uk/news/articles/c89xew5nvx5o,
1.000000,https://www.bbc.co.uk/news/articles/c5y46713z21o,
1.000000,https://www.bbc.co.uk/news/help-50068132,
1.000000,https://www.bbc.co.uk/news/regions,
1.000000,https://www.bbc.co.uk/news/articles/cn08qdjwkkqo,
1.000000,https://www.bbc.co.uk/news/help-41670342,
1.000000,https://www.bbc.co.uk/news/articles/c5y46713z21o#main-heading,
1.000000,https://www.bbc.co.uk/news/articles/c5y46713z21o#global-navigation-more-menu,
1.000000,https://www.bbc.co.uk/news/articles/c5y46713z21o#global-navigation-more-menu,
1.000000,https://www.bbc.co.uk/news/articles/c0rnze9e1jyo,
1.000000,https://www.bbc.co.uk/news/articles/c5y46713z21o,
1.000000,https://www.bbc.co.uk/news/topics/cmj34zmwm1zt,
1.000000,https://www.bbc.co.uk/news/articles/c5y46713z21o.amp,
1.000000,https://www.bbc.co.uk/news/10628323,
1.000000,https://www.bbc.co.uk/news/20039682,
1.000000,https://www.bbc.co.uk/news/business,
1.000000,https://www.bbc.co.uk/news/politics,
1.000000,https://www.bbc.co.uk/news/articles/c5y46713z21o#product-navigation-menu,
1.000000,https://www.bbc.co.uk/news/world,
2.000000,https://www.bbc.co.uk/news/uk,
1.000000,https://www.bbc.co.uk/news/technology,
1.000000,https://www.bbc.co.uk/news/articles/c5y46713z21o#product-navigation-more-menu,
1.000000,https://www.bbc.co.uk/news/newsbeat,
1.000000,https://www.bbc.co.uk/news/articles/c5y46713z21o#more-menu-button,
1.000000,https://www.bbc.co.uk/news/bbcindepth,
1.000000,https://www.bbc.co.uk/news/topics/c2vdnvdg6xxt,
1.000000,https://www.bbc.co.uk/news/world,
1.000000,https://www.bbc.co.uk/news/topics/c1vw6q14rzqt,
1.000000,https://www.bbc.co.uk/news/reality_check,
1.000000,https://www.bbc.co.uk/news/entertainment_and_arts,
1.000000,https://www.bbc.co.uk/news/world/australia,
1.000000,https://www.bbc.co.uk/news/in_pictures,
1.000000,https://www.bbc.co.uk/news/disability,
1.000000,https://www.bbc.co.uk/news/world/middle_east,
1.000000,https://www.bbc.co.uk/news/world/latin_america,
1.000000,https://www.bbc.co.uk/news/world/us_and_canada,
1.000000,https://www.bbc.co.uk/news/world/asia,
1.000000,https://www.bbc.co.uk/news/articles/cp8n20z080ko,
1.000000,https://www.bbc.co.uk/news/articles/cwypnql4z3eo,
2.000000,https://www.bbc.co.uk/news/education,
1.000000,https://www.bbc.co.uk/news/world/africa,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/topics/cx1m7zg0w5zt,
1.000000,https://www.bbc.co.uk/news/articles/ckgxr7kx8dzo,
1.000000,https://www.bbc.co.uk/news/topics/c8j5dq53nmgt,
1.000000,https://www.bbc.co.uk/news/articles/cy4784vn4jdo,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
1.000000,https://www.bbc.co.uk/news/topics/cpme2eklgzrt,
1.000000,https://www.bbc.co.uk/news/articles/c5y46713z21o,
1.000000,https://www.bbc.co.uk/news/articles/c9wr2lqp084o,
1.000000,https://www.bbc.co.uk/news/articles/c70883g2kzno,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
1.000000,https://www.bbc.co.uk/news/articles/cdx921zreweo,
1.000000,https://www.bbc.co.uk/news/articles/cr7nxe8nz3lo,
1.000000,https://www.bbc.co.uk/news/articles/crl3jkjxp75o,
1.000000,https://www.bbc.co.uk/news/articles/c8dq95d29jyo,
1.000000,https://www.bbc.co.uk/news/articles/cj0rmjdnzndo,
1.000000,https://www.bbc.co.uk/news/articles/cn4xjl37n4po,
1.000000,https://www.bbc.co.uk/news/articles/c8dq6q0m862o,
1.000000,https://www.bbc.co.uk/news/articles/c627zp5d0qeo,
1.000000,https://www.bbc.co.uk/news/articles/c1wqpjqzv9vo,
1.000000,https://www.bbc.co.uk/news/articles/c0rnze9e1jyo,
1.000000,https://www.bbc.co.uk/news/10628994,
1.000000,https://www.bbc.co.uk/news/articles/cn08qdjwkkqo,
1.000000,https://www.bbc.co.uk/news/articles/c89xew5nvx5o,
1.000000,https://www.bbc.co.uk/news/20039682,
1.000000,https://www.bbc.co.uk/news/articles/c5y86vv0wneo,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
1.000000,https://www.bbc.co.uk/news/10628323,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo.amp,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo#global-navigation-more-menu,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo,
1.000000,https://www.bbc.co.uk/news/help-41670342,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo#more-menu-button,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo#global-navigation-more-menu,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo#product-navigation-menu,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo#main-heading,
1.000000,https://www.bbc.co.uk/news/regions,
1.000000,https://www.bbc.co.uk/news/help-50068132,
1.000000,https://www.bbc.co.uk/news/topics/cmj34zmwm1zt,
1.000000,https://www.bbc.co.uk/news/bbcindepth,
1.000000,https://www.bbc.co.uk/news/entertainment_and_arts,
1.000000,https://www.bbc.co.uk/news/business,
1.000000,https://www.bbc.co.uk/news/politics,
1.000000,https://www.bbc.co.uk/news/science_and_environment,
1.000000,https://www.bbc.co.uk/news/articles/cvgx7xy77ydo#product-navigation-more-menu,
1.000000,https://www.bbc.co.uk/news/topics/c1vw6q14rzqt,
2.000000,https://www.bbc.co.uk/news/education,
1.000000,https://www.bbc.co.uk/news/topics/c2vdnvdg6xxt,
1.000000,https://www.bbc.co.uk/news/newsbeat,
1.000000,https://www.bbc.co.uk/news/world,
1.000000,https://www.bbc.co.uk/news/disability,
1.000000,https://www.bbc.co.uk/news/world/africa,
1.000000,https://www.bbc.co.uk/news/technology,
1.000000,https://www.bbc.co.uk/news/world/asia,
1.000000,https://www.bbc.co.uk/news/world,
1.000000,https://www.bbc.co.uk/news/world/latin_america,
1.000000,https://www.bbc.co.uk/news/articles/cwyek8pgy7po,
1.000000,https://www.bbc.co.uk/news/in_pictures,
1.000000,https://www.bbc.co.uk/news/world/us_and_canada,
1.000000,https://www.bbc.co.uk/news/articles/c1elzzz6g0lo,
1.000000,https://www.bbc.co.uk/news/reality_check,
1.000000,https://www.bbc.co.uk/news/topics/c302m85qenyt,
1.000000,https://www.bbc.co.uk/news/world/middle_east,
1.000000,https://www.bbc.co.uk/news/world/europe,
1.000000,https://www.bbc.co.uk/news/topics/c1038wnxe18t,
1.000000,https://www.bbc.co.uk/news/articles/c30p6ey32ydo,
1.000000,https://www.bbc.co.uk/news/articles/cje0g8x5pggo,
1.000000,https://www.bbc.co.uk/news/articles/c1elzzz6g0lo,
1.000000,https://www.bbc.co.uk/news/articles/cje0g8x5pggo,
1.000000,https://www.bbc.co.uk/news/20039682,
1.000000,https://www.bbc.co.uk/news/regions,
1.000000,https://www.bbc.co.uk/news/10628323,
1.000000,https://www.bbc.co.uk/news/10628994,
1.000000,https://www.bbc.co.uk/news/help-50068132,
2.000000,https://www.bbc.co.uk/news/uk,
1.000000,https://www.bbc.co.uk/news/world/australia,
2.000000,https://www.bbc.co.uk/news/uk#main-heading,
